Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,26153564453125;11,4274329711485;-2,7423095703125E-06;1;59;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,241546630859375;11,447421971098;-2,5347900390625E-06;1;60;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,2215576171875;11,4674109710476;-2,36053466796875E-06;1;61;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,201568603515625;11,4873999709971;-2,2113037109375E-06;1;62;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,18157958984375;11,5073889709466;-2,08221435546875E-06;1;63;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,161590576171875;11,5273779708962;-1,97052001953125E-06;1;64;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,1416015625;11,5473669708457;-1,8768310546875E-06;1;65;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,121612548828125;11,5673559707952;-1,79901123046875E-06;1;66;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,10162353515625;11,5873449707448;-1,737060546875E-06;1;67;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,081634521484375;11,6073339706943;-1,68853759765625E-06;1;68;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,0616455078125;11,6273229706438;-1,6461181640625E-06;1;69;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,041656494140625;11,6473119705934;-1,60308837890625E-06;1;70;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,02166748046875;11,6673009705429;-1,55487060546875E-06;1;71;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,001678466796875;11,6872899704924;-1,502685546875E-06;1;72;3,3898214623332E-06;-1,86889103613794E-06;10 µA
-0,018310546875;11,707278970442;-1,4495849609375E-06;1;73;3,3898214623332E-06;-1,86889103613794E-06;10 µA
-0,038299560546875;11,7272679703915;-1,3983154296875E-06;1;74;3,3898214623332E-06;-1,86889103613794E-06;10 µA
-0,05828857421875;11,747256970341;-1,35101318359375E-06;1;75;3,3898214623332E-06;-1,86889103613794E-06;10 µA
-0,078277587890625;11,7672459702906;-1,3092041015625E-06;1;76;3,3898214623332E-06;-1,86889103613794E-06;10 µA
-0,0982666015625;11,7872349702401;-1,27349853515625E-06;1;77;3,3898214623332E-06;-1,86889103613794E-06;10 µA
-0,118255615234375;11,8072239701896;-1,24725341796875E-06;1;78;3,3898214623332E-06;-1,86889103613794E-06;10 µA
-0,0982666015625;11,8272129701392;-1,07574462890625E-06;1;79;3,3898214623332E-06;-1,86889103613794E-06;10 µA
-0,078277587890625;11,8472019700887;-9,7930908203125E-07;1;80;3,3898214623332E-06;-1,86889103613794E-06;10 µA
-0,05828857421875;11,8671909700382;-9,08203125E-07;1;81;3,3898214623332E-06;-1,86889103613794E-06;10 µA
-0,038299560546875;11,8871799699878;-8,502197265625E-07;1;82;3,3898214623332E-06;-1,86889103613794E-06;10 µA
-0,018310546875;11,9071689699373;-7,9833984375E-07;1;83;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,001678466796875;11,9271579698868;-7,4981689453125E-07;1;84;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,02166748046875;11,9471469698364;-7,025146484375E-07;1;85;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,041656494140625;11,9671359697859;-6,5582275390625E-07;1;86;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,0616455078125;11,9871249697354;-6,1065673828125E-07;1;87;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,081634521484375;12,007113969685;-5,6915283203125E-07;1;88;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,10162353515625;12,0271029696345;-5,3314208984375E-07;1;89;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,121612548828125;12,047091969584;-5,04150390625E-07;1;90;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,1416015625;12,0670809695335;-4,8004150390625E-07;1;91;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,161590576171875;12,0870699694831;-4,5928955078125E-07;1;92;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,18157958984375;12,1070589694326;-4,3951416015625E-07;1;93;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,201568603515625;12,1270479693821;-4,18701171875E-07;1;94;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,2215576171875;12,1470369693317;-3,96728515625E-07;1;95;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,241546630859375;12,1670259692812;-3,73321533203125E-07;1;96;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,26153564453125;12,1870149692307;-3,4912109375E-07;1;97;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,281524658203125;12,2070039691803;-3,25164794921875E-07;1;98;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,301513671875;12,2269929691298;-3,0078125E-07;1;99;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,321502685546875;12,2469819690793;-2,7313232421875E-07;1;100;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,34149169921875;12,2669709690289;-2,36572265625E-07;1;101;3,3898214623332E-06;-1,86889103613794E-06;10 µA
0,361480712890625;12,2869599689784;-1,85302734375E-07;1;102;3,3898214623332E-06;-1,86889103613794E-06;10 µA
