Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,73394775390625;10,1979899742526;1,03668212890625E-05;1;19;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,753936767578125;10,2079849742273;9,503173828125E-06;1;20;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,77392578125;10,2179799742021;8,9324951171875E-06;1;21;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,793914794921875;10,2279749741768;8,343505859375E-06;1;22;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,81390380859375;10,2379699741516;7,9986572265625E-06;1;23;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,833892822265625;10,2479649741264;7,58056640625E-06;1;24;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,8538818359375;10,2579599741011;7,3760986328125E-06;1;25;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,873870849609375;10,2679549740759;7,06787109375E-06;1;26;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,89385986328125;10,2779499740507;6,9549560546875E-06;1;27;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,913848876953125;10,2879449740254;6,7169189453125E-06;1;28;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,89385986328125;10,2979399740002;6,103515625E-06;1;29;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,873870849609375;10,307934973975;5,615234375E-06;1;30;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,8538818359375;10,3179299739497;5,3924560546875E-06;1;31;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,833892822265625;10,3279249739245;5,072021484375E-06;1;32;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,81390380859375;10,3379199738993;4,9346923828125E-06;1;33;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,793914794921875;10,347914973874;4,6856689453125E-06;1;34;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,77392578125;10,3579099738488;4,59259033203125E-06;1;35;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,753936767578125;10,3679049738236;4,36431884765625E-06;1;36;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,73394775390625;10,3778999737983;4,2730712890625E-06;1;37;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,713958740234375;10,3878949737731;4,0283203125E-06;1;38;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,6939697265625;10,3978899737479;3,87939453125E-06;1;39;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,673980712890625;10,4078849737226;3,5333251953125E-06;1;40;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,65399169921875;10,4178799736974;3,204345703125E-06;1;41;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,634002685546875;10,4278749736721;2,6422119140625E-06;1;42;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,614013671875;10,4378699736469;2,0806884765625E-06;1;43;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,594024658203125;10,4478649736217;1,40594482421875E-06;1;44;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,57403564453125;10,4578599735964;8,6181640625E-07;1;45;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,554046630859375;10,4678549735712;3,03070068359375E-07;1;46;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,5340576171875;10,477849973546;-1,25030517578125E-07;1;47;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,514068603515625;10,4878449735207;-6,8572998046875E-07;1;48;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,49407958984375;10,4978399734955;-1,3372802734375E-06;1;49;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,474090576171875;10,5078349734703;-2,35504150390625E-06;1;50;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,4541015625;10,517829973445;-3,67401123046875E-06;1;51;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,434112548828125;10,5278249734198;-5,267333984375E-06;1;52;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,41412353515625;10,5378199733946;-6,7626953125E-06;1;53;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,394134521484375;10,5478149733693;-7,7423095703125E-06;1;54;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,3741455078125;10,5578099733441;-7,818603515625E-06;1;55;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,354156494140625;10,5678049733189;-7,220458984375E-06;1;56;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,33416748046875;10,5777999732936;-6,3262939453125E-06;1;57;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,314178466796875;10,5877949732684;-5,60302734375E-06;1;58;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,294189453125;10,5977899732432;-4,9407958984375E-06;1;59;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,274200439453125;10,6077849732179;-4,490966796875E-06;1;60;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,25421142578125;10,6177799731927;-4,05792236328125E-06;1;61;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,234222412109375;10,6277749731674;-3,7799072265625E-06;1;62;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,2142333984375;10,6377699731422;-3,47412109375E-06;1;63;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,194244384765625;10,647764973117;-3,2891845703125E-06;1;64;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,17425537109375;10,6577599730917;-3,0584716796875E-06;1;65;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,154266357421875;10,6677549730665;-2,93426513671875E-06;1;66;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,13427734375;10,6777499730413;-2,76092529296875E-06;1;67;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,114288330078125;10,687744973016;-2,69012451171875E-06;1;68;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,09429931640625;10,6977399729908;-2,56744384765625E-06;1;69;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,074310302734375;10,7077349729656;-2,54425048828125E-06;1;70;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,0543212890625;10,7177299729403;-2,45330810546875E-06;1;71;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,034332275390625;10,7277249729151;-2,44415283203125E-06;1;72;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,01434326171875;10,7377199728899;-2,34344482421875E-06;1;73;2,39838547771797E-06;-1,34442373877391E-06;10 µA
-0,005645751953125;10,7477149728646;-2,3187255859375E-06;1;74;2,39838547771797E-06;-1,34442373877391E-06;10 µA
-0,025634765625;10,7577099728394;-2,20245361328125E-06;1;75;2,39838547771797E-06;-1,34442373877391E-06;10 µA
-0,045623779296875;10,7677049728142;-2,17681884765625E-06;1;76;2,39838547771797E-06;-1,34442373877391E-06;10 µA
-0,06561279296875;10,7776999727889;-2,0648193359375E-06;1;77;2,39838547771797E-06;-1,34442373877391E-06;10 µA
-0,085601806640625;10,7876949727637;-2,054443359375E-06;1;78;2,39838547771797E-06;-1,34442373877391E-06;10 µA
-0,1055908203125;10,7976899727385;-1,96136474609375E-06;1;79;2,39838547771797E-06;-1,34442373877391E-06;10 µA
-0,085601806640625;10,8076849727132;-1,70562744140625E-06;1;80;2,39838547771797E-06;-1,34442373877391E-06;10 µA
-0,06561279296875;10,817679972688;-1,4892578125E-06;1;81;2,39838547771797E-06;-1,34442373877391E-06;10 µA
-0,045623779296875;10,8276749726627;-1,4093017578125E-06;1;82;2,39838547771797E-06;-1,34442373877391E-06;10 µA
-0,025634765625;10,8376699726375;-1,26129150390625E-06;1;83;2,39838547771797E-06;-1,34442373877391E-06;10 µA
-0,005645751953125;10,8476649726123;-1,21307373046875E-06;1;84;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,01434326171875;10,857659972587;-1,08306884765625E-06;1;85;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,034332275390625;10,8676549725618;-1,04156494140625E-06;1;86;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,0543212890625;10,8776499725366;-9,2041015625E-07;1;87;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,074310302734375;10,8876449725113;-8,880615234375E-07;1;88;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,09429931640625;10,8976399724861;-7,891845703125E-07;1;89;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,114288330078125;10,9076349724609;-7,794189453125E-07;1;90;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,13427734375;10,9176299724356;-7,025146484375E-07;1;91;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,154266357421875;10,9276249724104;-7,086181640625E-07;1;92;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,17425537109375;10,9376199723852;-6,4056396484375E-07;1;93;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,194244384765625;10,9476149723599;-6,494140625E-07;1;94;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,2142333984375;10,9576099723347;-5,792236328125E-07;1;95;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,234222412109375;10,9676049723095;-5,8349609375E-07;1;96;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,25421142578125;10,9775999722842;-5,1055908203125E-07;1;97;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,274200439453125;10,987594972259;-5,1177978515625E-07;1;98;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,294189453125;10,9975899722338;-4,36065673828125E-07;1;99;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,314178466796875;11,0075849722085;-4,3182373046875E-07;1;100;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,33416748046875;11,0175799721833;-3,44207763671875E-07;1;101;2,39838547771797E-06;-1,34442373877391E-06;10 µA
0,354156494140625;11,027574972158;-3,1201171875E-07;1;102;2,39838547771797E-06;-1,34442373877391E-06;10 µA
