% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=876039, Fri Feb 19 17:13:52 2021, <python>{}</python>
1 200 1.3343312399039418 1.0000400008000108 21.163923129041653 2.1163923129041653e+01 916.5964748416593 1.5931413685101657e+23   
2 400 1.8419391581493383 1.621196097010481 16.32183337163745 1.6321833371637450e+01 181.84162905074467 2.21455507901615e+23   
3 600 2.004875036319947 2.3173010426535385 16.32183337163745 1.6328462089904075e+01 54.621801803034785 2.0567815195221673e+23   
4 800 2.259361328231437 3.9436594577974113 15.537874675825673 1.5537874675825673e+01 51.59575159747297 2.1193391940488315e+20   
5 1000 2.255311710495752 6.023803968238831 15.537874675825673 1.5552787705196934e+01 51.59071389207392 1.2950229279440753e+20   
6 1200 2.4453005278046915 8.386616696360152 15.531681077798563 1.5531681077798563e+01 51.59054317317195 6.551497613316619e+22   
7 1400 2.6290049687226893 14.159605798233292 15.531681077798563 1.5583613151064574e+01 24.612819131665958 3.1289876695737832e+34   
8 1600 2.788189150014781 17.36340378387268 15.531681077798563 1.5573543743530241e+01 23.090161982168688 1.7106784889696515e+20   
9 1800 3.023648587786026 23.68768153077463 15.531681077798563 1.5545325081545386e+01 19.31075113978215 2.78462640091792e+28   
10 2000 3.099356649898891 27.590192315528494 15.531681077798563 1.5545325287424278e+01 20.996999174284316 7.3188257845115e+31   
11 2200 3.1156409566257026 32.35633908612196 15.531681077798563 1.5573547300611640e+01 18.927469973214873 3.0178067149963443e+33   
12 2400 3.2562734476173754 34.5758503428306 15.531681077798563 1.5531684643984036e+01 18.2676059871426 3.3707097979464914e+32   
13 2600 3.0965754544738275 34.318859552999506 15.531681077798563 1.5563763636002598e+01 18.350875616697543 1.4964929728509353e+37   
14 2800 3.0233156187687924 44.258519059269894 15.531681077798563 1.5573547264120595e+01 17.807037422907186 9.487168416353166e+32   
15 3000 2.945449859976523 45.96375423984369 15.531681077798563 1.5583613149128833e+01 17.6446667737 1.0379336698141447e+33   
16 3200 2.949087270130513 48.705374953545615 15.531681077798563 1.5554074111512083e+01 18.06207034254749 2.951266117043988e+27   
17 3400 2.8498400167047437 46.99701563745992 15.531681077798563 1.5554074111519846e+01 18.176087281788206 1.0805867544637677e+48   
18 3600 2.905029177350028 50.5739759498188 15.531681077798563 1.5554074111498156e+01 17.893867150059947 2.1581894861220804e+27   
19 3800 2.897175927722852 55.77100241469714 15.531681077798563 1.5554074107966038e+01 17.68699979354801 1.048426507737647e+31   
20 4000 2.7835973489842423 53.71582545597442 15.531681077798563 1.5554074111460395e+01 17.784365738541354 1.5900501678072024e+29   
21 4200 2.618192873044728 55.86734954715931 15.531681077798563 1.5563763669342716e+01 18.204027074721676 5.182849329040507e+34   
22 4400 2.595564222790111 55.70824913810492 15.531681077798563 1.5563763666556810e+01 16.994243443599387 3.258093099101825e+30   
23 4600 2.3664808656942173 74.43375091493603 15.531681077798563 1.5554074109818252e+01 17.147488975117415 3.224771355151509e+29   
24 4800 2.325741082268947 74.41421670666719 15.531681077798563 1.5593867150069356e+01 18.160471097855623 2.3548005172628226e+32   
25 5000 2.281610112816222 79.02786176201562 15.531681077798563 1.5573547003072113e+01 18.226792832125717 7.888748010684298e+29   
26 5200 2.1882955405089524 89.44904350669876 15.531681077798563 1.5573547300474097e+01 17.87204641734044 2.775943039148992e+34   
27 5400 2.3606002541615814 95.52010327732259 15.531681077798563 1.5583613151975694e+01 17.208918890452125 1.2736133090626927e+28   
28 5600 2.370835461713559 102.72249724580601 15.531681077798563 1.5583613151969338e+01 16.925852098353616 2.4975978921992084e+32   
29 5800 2.3202362931777696 140.02789832901632 15.531681077798563 1.5563763669356971e+01 17.176275428553197 3.1688213106744045e+29   
30 6000 2.228697990627647 125.37477083210985 15.531681077798563 1.5583613151913658e+01 17.685306472763234 1.7550717504094397e+32   
31 6200 2.274573918521916 118.96187634415828 15.531681077798563 1.5583613151967652e+01 17.791421242280776 6.466960092589798e+28   
32 6400 2.2207480107439594 102.75450111081608 15.531681077798563 1.5573547300611295e+01 17.126792832492832 1.7683880116716148e+28   
33 6600 2.311503629568042 90.90488093876367 15.531681077798563 1.5554074111523455e+01 17.099417479349125 7.869569237018822e+26   
34 6800 2.4646144142463 126.65590112829231 15.531681077798563 1.5554074110789726e+01 17.605814467536256 6.695887945447796e+28   
35 7000 2.370311542528069 100.38403828440298 15.531681077798563 1.5554074108432483e+01 17.121148429448766 7.800807746213599e+29   
36 7200 2.368584975440045 101.3777148373763 15.531681077798563 1.5593867150067330e+01 17.705814469003137 6.33002087132522e+30   
37 7400 2.268050962206503 109.05923480967991 15.531681077798563 1.5563763669379327e+01 17.6926441961706 2.102593524975328e+28   
38 7600 2.447281639762493 137.30274682426477 15.531681077798563 1.5573547300609848e+01 17.64447862704601 3.297917862784275e+27   
39 7800 2.4991398502943207 176.68133612667788 15.531681077798563 1.5563763669377328e+01 16.93911644419961 9.646840437534147e+28   
40 8000 2.5274132967440694 147.84971009394528 15.531681077798563 1.5583613151938787e+01 17.76207034862303 4.564266534386475e+30   
41 8200 2.4978843099214174 206.5030090075482 15.531681077798563 1.5583613151973802e+01 18.092832342944796 4.9441315132439036e+27   
42 8400 2.5902053014845863 209.9499139185555 15.531681077798563 1.5583613151970857e+01 17.64118605884331 1.0850367771539649e+27   
43 8600 2.4143287655312538 241.18485889505874 15.531681077798563 1.5583613151956897e+01 17.74777119524528 7.996596914774134e+25   
