% # columns="iteration, evaluation, min max(neg(.)) min(pos(.)) max correlation, correlation matrix principle axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=876039, Fri Feb 19 17:13:52 2021
1 200 -0.26206449660778713 -0.028559402711394052 0.15032710341484293 0.23593466658657483 0.7659358016339816 0.9021303184592685 0.9959578011795226 1.1178964814369956 1.1652805462000662
2 400 -0.2402225418178463 -0.15412025257774203 0.18792151820821107 0.4314106582823448 0.7659358016339816 0.9021303184592685 0.9959578011795226 1.1178964814369956 1.1652805462000662
3 600 -0.34578268862508454 -0.257604488578156 0.09200919009386849 0.37942060090021157 0.7659358016339816 0.9021303184592685 0.9959578011795226 1.1178964814369956 1.1652805462000662
4 800 -0.4635920733531001 -0.3861280074802961 -0.0019281852730765978 0.5556536385576584 0.7659358016339816 0.9021303184592685 0.9959578011795226 1.1178964814369956 1.1652805462000662
5 1000 -0.509195122881545 -0.40955525713611013 0.12047287616241532 0.45037615684130095 0.7659358016339816 0.9021303184592685 0.9959578011795226 1.1178964814369956 1.1652805462000662
6 1200 -0.7496391696655673 -0.5217254910952445 0.3565703802237626 0.46911100470848566 0.43347550188744366 0.7333124609206518 0.8171368011690222 1.008140681819221 1.6094382988354228
7 1400 -0.8192023156619334 -0.6283548152272382 0.42347629716899154 0.5483833846481208 0.43347550188744366 0.7333124609206518 0.8171368011690222 1.008140681819221 1.6094382988354228
8 1600 -0.8588480253442766 -0.48639253020341605 0.23039711185547107 0.39632341640767377 0.43347550188744366 0.7333124609206518 0.8171368011690222 1.008140681819221 1.6094382988354228
9 1800 -0.9229460733248197 -0.3572895141103179 0.27747805219407096 0.3656125520948862 0.43347550188744366 0.7333124609206518 0.8171368011690222 1.008140681819221 1.6094382988354228
10 2000 -0.9190579088969962 -0.24146765890278676 0.25557696343186054 0.305635023312755 0.43347550188744366 0.7333124609206518 0.8171368011690222 1.008140681819221 1.6094382988354228
11 2200 -0.8891298762873439 -0.3653458757240014 0.17781472904710738 0.4547496890034874 0.24785274547881486 0.7483822253937417 0.9279482749092722 1.0921517669260312 1.524667038525651
12 2400 -0.9130790528377697 -0.2524319008105677 0.2198436414274878 0.39262345894796885 0.24785274547881486 0.7483822253937417 0.9279482749092722 1.0921517669260312 1.524667038525651
13 2600 -0.9516680537120095 -0.14321684197643464 0.1758991146820076 0.3429610107594675 0.24785274547881486 0.7483822253937417 0.9279482749092722 1.0921517669260312 1.524667038525651
14 2800 -0.9439457613390851 -0.135833681208955 0.1709173706062045 0.2508100089512867 0.24785274547881486 0.7483822253937417 0.9279482749092722 1.0921517669260312 1.524667038525651
15 3000 -0.9489722044390627 -0.24205296151115613 0.2427503825749171 0.3115915414103396 0.24785274547881486 0.7483822253937417 0.9279482749092722 1.0921517669260312 1.524667038525651
16 3200 -0.948106738810796 -0.15361715811251017 0.06667604920640918 0.3581950566754536 0.17324523640850314 0.8062797455096605 0.9906003002911945 1.110631178656665 1.4508992005309473
17 3400 -0.9521537981465719 -0.14160402628474084 0.22653853766204698 0.3230454324631113 0.17324523640850314 0.8062797455096605 0.9906003002911945 1.110631178656665 1.4508992005309473
18 3600 -0.9610663111209233 -0.15011002736965692 0.2848431637837561 0.4446771680392418 0.17324523640850314 0.8062797455096605 0.9906003002911945 1.110631178656665 1.4508992005309473
19 3800 -0.9568254397690485 -0.23741193099074143 0.20722205135145166 0.6125180115926768 0.17324523640850314 0.8062797455096605 0.9906003002911945 1.110631178656665 1.4508992005309473
20 4000 -0.9650431307964781 -0.44414032449531443 0.4498651671218185 0.6023396463266929 0.17324523640850314 0.8062797455096605 0.9906003002911945 1.110631178656665 1.4508992005309473
21 4200 -0.957505496109637 -0.4564924246779649 0.49812909687789975 0.654411951526461 0.15788004461100605 0.4633339788754627 0.805656891302095 1.1472782503511987 1.6718448209393104
22 4400 -0.9726101979869306 -0.40759193520265996 0.437667122003495 0.6092408765473063 0.15788004461100605 0.4633339788754627 0.805656891302095 1.1472782503511987 1.6718448209393104
23 4600 -0.9587736476011921 -0.28448523966122563 0.3292952528482047 0.650479030729526 0.15788004461100605 0.4633339788754627 0.805656891302095 1.1472782503511987 1.6718448209393104
24 4800 -0.9755751882145783 -0.4282711836451306 0.5352703212275094 0.6488181401250904 0.15788004461100605 0.4633339788754627 0.805656891302095 1.1472782503511987 1.6718448209393104
25 5000 -0.9883519371770286 -0.5644235752756488 0.5785482060653109 0.6535001421084046 0.15788004461100605 0.4633339788754627 0.805656891302095 1.1472782503511987 1.6718448209393104
26 5200 -0.985815494641181 -0.6303114578062514 0.6090740691327274 0.7014175559363053 0.07416486510336036 0.34222178405535936 0.620598252753241 1.1416167508609159 1.7857639334849262
27 5400 -0.9867904739353403 -0.6052077092795302 0.659189969053442 0.6793251554970261 0.07416486510336036 0.34222178405535936 0.620598252753241 1.1416167508609159 1.7857639334849262
28 5600 -0.9878653836896562 -0.6331265599345728 0.6855028701885553 0.7878847279714161 0.07416486510336036 0.34222178405535936 0.620598252753241 1.1416167508609159 1.7857639334849262
29 5800 -0.9886607418873801 -0.628645541233942 0.6737605383824619 0.7504027444904711 0.07416486510336036 0.34222178405535936 0.620598252753241 1.1416167508609159 1.7857639334849262
30 6000 -0.9805872075054122 -0.49304272555649054 0.63108219594263 0.794698254877042 0.07416486510336036 0.34222178405535936 0.620598252753241 1.1416167508609159 1.7857639334849262
31 6200 -0.9840086031086828 -0.364328025607107 0.6410924421018046 0.7111000473457076 0.07989006641148239 0.33995195846245213 0.5072651573863881 1.3042468772007174 1.7087048857658986
