Potential applied (V);Time (s);WE(1).Current (A);Scan;Index;Q+;Q-;Current range
0,804595947265625;12,3947649687062;2,24456787109375E-06;1;23;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,8245849609375;12,4947099684539;2,1728515625E-06;1;24;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,844573974609375;12,5946549682016;2,1136474609375E-06;1;25;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,86456298828125;12,6945999679492;2,06390380859375E-06;1;26;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,884552001953125;12,7945449676969;2,020263671875E-06;1;27;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,904541015625;12,8944899674445;1,981201171875E-06;1;28;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,884552001953125;12,9944349671922;1,8597412109375E-06;1;29;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,86456298828125;13,0943799669399;1,77734375E-06;1;30;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,844573974609375;13,1943249666875;1,71234130859375E-06;1;31;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,8245849609375;13,2942699664352;1,65771484375E-06;1;32;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,804595947265625;13,3942149661829;1,611328125E-06;1;33;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,78460693359375;13,4941599659305;1,5704345703125E-06;1;34;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,764617919921875;13,5941049656782;1,53411865234375E-06;1;35;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,74462890625;13,6940499654258;1,50115966796875E-06;1;36;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,724639892578125;13,7939949651735;1,4697265625E-06;1;37;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,70465087890625;13,8939399649212;1,43798828125E-06;1;38;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,684661865234375;13,9938849646688;1,402587890625E-06;1;39;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,6646728515625;14,0938299644165;1,3592529296875E-06;1;40;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,644683837890625;14,1937749641642;1,2982177734375E-06;1;41;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,62469482421875;14,2937199639118;1,204833984375E-06;1;42;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,604705810546875;14,3936649636595;1,0589599609375E-06;1;43;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,584716796875;14,4936099634072;8,4564208984375E-07;1;44;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,564727783203125;14,5935549631548;5,6793212890625E-07;1;45;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,54473876953125;14,6934999629025;2,337646484375E-07;1;46;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,524749755859375;14,7934449626501;-1,69219970703125E-07;1;47;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,5047607421875;14,8933899623978;-6,793212890625E-07;1;48;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,484771728515625;14,9933349621455;-1,3104248046875E-06;1;49;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,46478271484375;15,0932799618931;-1,9757080078125E-06;1;50;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,444793701171875;15,1932249616408;-2,4609375E-06;1;51;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,4248046875;15,2931699613885;-2,569580078125E-06;1;52;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,404815673828125;15,3931149611361;-2,36297607421875E-06;1;53;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,38482666015625;15,4930599608838;-2,07122802734375E-06;1;54;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,364837646484375;15,5930049606314;-1,81182861328125E-06;1;55;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,3448486328125;15,6929499603791;-1,59942626953125E-06;1;56;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,324859619140625;15,7928949601268;-1,42578125E-06;1;57;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,30487060546875;15,8928399598744;-1,285400390625E-06;1;58;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,284881591796875;15,9927849596221;-1,1712646484375E-06;1;59;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,264892578125;16,0927299593698;-1,07696533203125E-06;1;60;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,244903564453125;16,1926749591174;-9,9853515625E-07;1;61;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,22491455078125;16,2926199588651;-9,3017578125E-07;1;62;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,204925537109375;16,3925649586128;-8,69140625E-07;1;63;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,1849365234375;16,4925099583604;-8,148193359375E-07;1;64;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,164947509765625;16,5924549581081;-7,6690673828125E-07;1;65;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,14495849609375;16,6923999578557;-7,2509765625E-07;1;66;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,124969482421875;16,7923449576034;-6,8939208984375E-07;1;67;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,10498046875;16,8922899573511;-6,5826416015625E-07;1;68;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,084991455078125;16,9922349570987;-6,304931640625E-07;1;69;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,06500244140625;17,0921799568464;-6,036376953125E-07;1;70;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,045013427734375;17,1921249565941;-5,767822265625E-07;1;71;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,0250244140625;17,2920699563417;-5,4962158203125E-07;1;72;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,005035400390625;17,3920149560894;-5,230712890625E-07;1;73;8,02378517109901E-06;-3,8108967943117E-06;10 µA
-0,01495361328125;17,491959955837;-4,9835205078125E-07;1;74;8,02378517109901E-06;-3,8108967943117E-06;10 µA
-0,034942626953125;17,5919049555847;-4,74853515625E-07;1;75;8,02378517109901E-06;-3,8108967943117E-06;10 µA
-0,054931640625;17,6918499553324;-4,534912109375E-07;1;76;8,02378517109901E-06;-3,8108967943117E-06;10 µA
-0,074920654296875;17,79179495508;-4,351806640625E-07;1;77;8,02378517109901E-06;-3,8108967943117E-06;10 µA
-0,09490966796875;17,8917399548277;-4,193115234375E-07;1;78;8,02378517109901E-06;-3,8108967943117E-06;10 µA
-0,114898681640625;17,9916849545754;-4,07745361328125E-07;1;79;8,02378517109901E-06;-3,8108967943117E-06;10 µA
-0,09490966796875;18,091629954323;-3,56658935546875E-07;1;80;8,02378517109901E-06;-3,8108967943117E-06;10 µA
-0,074920654296875;18,1915749540707;-3,2574462890625E-07;1;81;8,02378517109901E-06;-3,8108967943117E-06;10 µA
-0,054931640625;18,2915199538184;-3,02093505859375E-07;1;82;8,02378517109901E-06;-3,8108967943117E-06;10 µA
-0,034942626953125;18,391464953566;-2,81951904296875E-07;1;83;8,02378517109901E-06;-3,8108967943117E-06;10 µA
-0,01495361328125;18,4914099533137;-2,64251708984375E-07;1;84;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,005035400390625;18,5913549530613;-2,47711181640625E-07;1;85;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,0250244140625;18,691299952809;-2,31689453125E-07;1;86;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,045013427734375;18,7912449525567;-2,16461181640625E-07;1;87;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,06500244140625;18,8911899523043;-2,015380859375E-07;1;88;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,084991455078125;18,991134952052;-1,87286376953125E-07;1;89;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,10498046875;19,0910799517997;-1,74102783203125E-07;1;90;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,124969482421875;19,1910249515473;-1,62750244140625E-07;1;91;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,14495849609375;19,290969951295;-1,52496337890625E-07;1;92;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,164947509765625;19,3909149510426;-1,435546875E-07;1;93;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,1849365234375;19,4908599507903;-1,34674072265625E-07;1;94;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,204925537109375;19,590804950538;-1,25946044921875E-07;1;95;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,22491455078125;19,6907499502856;-1,168212890625E-07;1;96;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,244903564453125;19,7906949500333;-1,07330322265625E-07;1;97;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,264892578125;19,890639949781;-9,808349609375E-08;1;98;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,284881591796875;19,9905849495286;-8,9324951171875E-08;1;99;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,30487060546875;20,0905299492763;-8,1024169921875E-08;1;100;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,324859619140625;20,190474949024;-7,21130371093751E-08;1;101;8,02378517109901E-06;-3,8108967943117E-06;10 µA
0,3448486328125;20,2904199487716;-6,1370849609375E-08;1;102;8,02378517109901E-06;-3,8108967943117E-06;10 µA
